Year,Average,MP_Change,MicroPlastic_Amt,Percentage_Change,plastic_zone.zone,CPC_Group_En,Name_En
2014,0,6.725,309,0,67,"Molluscs live, fresh or chilled",Marine molluscs nei
2014,0,6.725,154.5,0,67,"Molluscs live, fresh or chilled",Olympia oyster
2014,17650,6.725,309,0.1832534441725606,67,"Molluscs live, fresh or chilled",Pacific cupped oyster
2014,613,6.725,154.5,-0.15680880330123798,67,"Molluscs live, fresh or chilled",Pacific geoduck
2014,1,6.725,154.5,0,67,"Molluscs live, fresh or chilled",Pacific horse clam
2014,24,6.725,154.5,-0.38461538461538464,67,"Molluscs live, fresh or chilled",Pacific littleneck clam
2014,60,6.725,463.5,0.011235955056179735,67,"Molluscs live, fresh or chilled",Scallops nei
2014,2535.786363636364,0,2640,0,71,"Crustaceans, live, fresh or chilled",Banana prawn
2014,746.6133333333333,0,720,0,71,"Crustaceans, live, fresh or chilled",Blue shrimp
2014,17.85000000000001,0,960,0,71,"Crustaceans, live, fresh or chilled",Blue swimming crab
2014,0,0,240,0,71,"Crustaceans, live, fresh or chilled",Flathead lobster
2014,34245.707857142865,0,3360,0,71,"Crustaceans, live, fresh or chilled",Giant tiger prawn
2014,5971.8137499999975,0,3840,0,71,"Crustaceans, live, fresh or chilled",Indo-Pacific swamp crab
2014,0,0,240,0,71,"Crustaceans, live, fresh or chilled",Kuruma prawn
2014,4109.333333333333,0,720,0,71,"Crustaceans, live, fresh or chilled",Metapenaeus shrimps nei
2014,21.550000000000004,0,960,0,71,"Crustaceans, live, fresh or chilled",Mud spiny lobster
2014,466.875,0,1920,0,71,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2014,11.830000000000002,0,240,0,71,"Crustaceans, live, fresh or chilled",Portunus swimcrabs nei
2014,390.8249999999999,0,960,0,71,"Crustaceans, live, fresh or chilled",Tropical spiny lobsters nei
2014,123361.39857142861,0,3360,0,71,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2014,2833.752999999999,0,4800,0,71,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
2014,2,0,240,0,71,"Fish live, fresh or chilled for human consumption",Bigeye trevally
2014,31.373200000000022,0,1200,0,71,"Fish live, fresh or chilled for human consumption",Brown-marbled grouper
2014,2664,0,240,0,71,"Fish live, fresh or chilled for human consumption",Cobia
2014,0,0,240,0,71,"Fish live, fresh or chilled for human consumption",Crimson snapper
2014,0,0,240,0,71,"Fish live, fresh or chilled for human consumption",Emperor red snapper
2014,300.90000000000003,0,480,0,71,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
2014,73.63666666666663,0,720,0,71,"Fish live, fresh or chilled for human consumption",Fourfinger threadfin
2014,108585.5,0,960,0,71,"Fish live, fresh or chilled for human consumption",Freshwater fishes nei
2014,10.75,0,960,0,71,"Fish live, fresh or chilled for human consumption",Giant grouper
2014,0,0,240,0,71,"Fish live, fresh or chilled for human consumption",Giant trevally
2014,4.200000000000001,0,240,0,71,"Fish live, fresh or chilled for human consumption",Golden trevally
2014,2729.6816666666646,0,2880,0,71,"Fish live, fresh or chilled for human consumption",Groupers nei
2014,170.5,0,960,0,71,"Fish live, fresh or chilled for human consumption","Groupers, seabasses nei"
2014,2,0,960,0,71,"Fish live, fresh or chilled for human consumption",Humpback grouper
2014,0,0,480,0,71,"Fish live, fresh or chilled for human consumption",Indonesian snakehead
2014,24.23499999999999,0,960,0,71,"Fish live, fresh or chilled for human consumption","Jacks, crevalles nei"
2014,0,0,240,0,71,"Fish live, fresh or chilled for human consumption",Japanese seabass
2014,373.1199999999997,0,720,0,71,"Fish live, fresh or chilled for human consumption",John's snapper
2014,40.04999999999998,0,960,0,71,"Fish live, fresh or chilled for human consumption",Malabar grouper
2014,817.5200000000007,0,720,0,71,"Fish live, fresh or chilled for human consumption",Mangrove red snapper
2014,0,0,480,0,71,"Fish live, fresh or chilled for human consumption",Marble goby
2014,7938.1684210526355,0,4560,0,71,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2014,127228.94454545448,0,5280,0,71,"Fish live, fresh or chilled for human consumption",Milkfish
2014,12921.686666666681,0,1440,0,71,"Fish live, fresh or chilled for human consumption",Mozambique tilapia
2014,6909.820000000001,0,240,0,71,"Fish live, fresh or chilled for human consumption",Mullets nei
2014,22894.148000000012,0,1200,0,71,"Fish live, fresh or chilled for human consumption",Nile tilapia
2014,78.1766666666667,0,720,0,71,"Fish live, fresh or chilled for human consumption",Orange-spotted grouper
2014,0,0,240,0,71,"Fish live, fresh or chilled for human consumption",Percoids nei
2014,0,0,240,0,71,"Fish live, fresh or chilled for human consumption",Potato grouper
2014,0,0,240,0,71,"Fish live, fresh or chilled for human consumption",Scats
2014,0.6100000000000001,0,240,0,71,"Fish live, fresh or chilled for human consumption",Sixfinger threadfin
2014,64.38714285714283,0,1680,0,71,"Fish live, fresh or chilled for human consumption",Snappers nei
2014,207.4460000000001,0,1200,0,71,"Fish live, fresh or chilled for human consumption",Snubnose pompano
2014,69,0,1440,0,71,"Fish live, fresh or chilled for human consumption",Spinefeet(=Rabbitfishes) nei
2014,0.06499999999999996,0,960,0,71,"Fish live, fresh or chilled for human consumption",Spotted coralgrouper
2014,60,0,240,0,71,"Fish live, fresh or chilled for human consumption",Squaretail mullet
2014,6128.664999999999,0,1920,0,71,"Fish live, fresh or chilled for human consumption",Tilapias nei
2014,0.1,0,240,0,71,"Fish live, fresh or chilled for human consumption",White-spotted spinefoot
2014,2,0,240,0,71,"Molluscs live, fresh or chilled",Abalones nei
2014,0.2560000000000001,0,240,0,71,"Molluscs live, fresh or chilled",Bear paw clam
2014,21704.967999999997,0,1200,0,71,"Molluscs live, fresh or chilled",Blood cockle
2014,32.269999999999996,0,240,0,71,"Molluscs live, fresh or chilled",Broad geloina
2014,0,0,240,0,71,"Molluscs live, fresh or chilled","Clams, etc. nei"
2014,2.8,0,240,0,71,"Molluscs live, fresh or chilled",Crocus giant clam
2014,5973.76,0,960,0,71,"Molluscs live, fresh or chilled",Cupped oysters nei
2014,2.7899999999999996,0,240,0,71,"Molluscs live, fresh or chilled",Elongate giant clam
2014,0.9800000000000003,0,240,0,71,"Molluscs live, fresh or chilled",Fluted giant clam
2014,0,0,240,0,71,"Molluscs live, fresh or chilled",Giant clam
2014,32094.579999999984,0,1920,0,71,"Molluscs live, fresh or chilled",Green mussel
2014,0,0,240,0,71,"Molluscs live, fresh or chilled",Horse mussels nei
2014,188881,0,240,0,71,"Molluscs live, fresh or chilled",Marine molluscs nei
2014,10.599999999999998,0,480,0,71,"Molluscs live, fresh or chilled",Pacific cupped oyster
2014,22355,0,240,0,71,"Molluscs live, fresh or chilled",Slipper cupped oyster
2014,2.5,0,240,0,71,"Molluscs live, fresh or chilled",Smooth giant clam
2014,81.54499999999999,0,480,0,71,"Other aquatic invertebrates, live, fresh or chilled",Sandfish
2014,138,0,240,0,71,"Other aquatic invertebrates, live, fresh or chilled",Sea cucumbers nei
2014,1199,0,240,0,71,Other aquatic plants and animals,Caulerpa seaweeds
2014,339963.67999999993,0,1200,0,71,Other aquatic plants and animals,Elkhorn sea moss
2014,2243898.25,0,960,0,71,Other aquatic plants and animals,Eucheuma seaweeds nei
2014,372224.53333333327,0,720,0,71,Other aquatic plants and animals,Gracilaria seaweeds
2014,44393.78000000002,0,480,0,71,Other aquatic plants and animals,Penguin wing oyster
2014,113127,0,240,0,71,Other aquatic plants and animals,Spiny eucheuma
2014,35.6,32.97875,4077.4499999999994,0.1237373737373738,77,"Crustaceans, live, fresh or chilled",Blue shrimp
2014,,-1,,0,77,"Crustaceans, live, fresh or chilled",Indo-Pacific swamp crab
2014,0,32.978750000000005,815.4900000000001,0,77,"Crustaceans, live, fresh or chilled",Natantian decapods nei
2014,31761.600000000017,32.97874999999999,6523.919999999998,0.31030446232935577,77,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2014,0,32.97875,3261.9599999999996,0,77,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
2014,,-1,,0,77,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
2014,48.628999999999955,0,815.4900000000001,0,77,"Fish live, fresh or chilled for human consumption","Jacks, crevalles nei"
2014,400,32.978750000000005,815.4900000000001,0,77,"Fish live, fresh or chilled for human consumption",Longfin yellowtail
2014,54.50050000000005,66.9575,1630.98,53.50050000000005,77,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2014,2.7810000000000015,32.97875,1630.98,0.4544979079497916,77,"Fish live, fresh or chilled for human consumption",Nile tilapia
2014,12.799999999999999,32.978750000000005,815.4900000000001,0.5058823529411763,77,"Fish live, fresh or chilled for human consumption",Orbicular batfish
2014,8286,32.978750000000005,815.4900000000001,0.3303534443727301,77,"Fish live, fresh or chilled for human consumption",Pacific bluefin tuna
2014,260,32.978750000000005,815.4900000000001,0.4444444444444444,77,"Fish live, fresh or chilled for human consumption",Spotted rose snapper
2014,61,32.978750000000005,815.4900000000001,-0.6427169908570692,77,"Fish live, fresh or chilled for human consumption",Yellowfin tuna
2014,0.45299999999999974,32.978750000000005,815.4900000000001,-0.9449173151750974,77,"Molluscs live, fresh or chilled",Abalones nei
2014,0,15.989375000000003,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Bear paw clam
2014,5,32.978750000000005,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Black ark
2014,521,66.9575,1630.98,0.40625337392844035,77,"Molluscs live, fresh or chilled","Clams, etc. nei"
2014,1150,66.9575,1630.98,-0.5250799104672388,77,"Molluscs live, fresh or chilled",Cortez oyster
2014,10,32.978750000000005,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Cupped oysters nei
2014,0.15000000000000013,32.97875,1630.98,6.500000000000007,77,"Molluscs live, fresh or chilled",Elongate giant clam
2014,0.005000000000000003,66.9575,1630.98,0,77,"Molluscs live, fresh or chilled",Fluted giant clam
2014,0,32.978750000000005,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Gastropods nei
2014,0,32.978750000000005,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Giant clam
2014,6,32.978750000000005,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Giant clams nei
2014,2,32.978750000000005,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Grand ark
2014,0,32.978750000000005,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Pacific asaphis
2014,1771.5,32.97875,1630.98,0.7762425676556405,77,"Molluscs live, fresh or chilled",Pacific cupped oyster
2014,22,32.978750000000005,815.4900000000001,-0.6313858217582896,77,"Molluscs live, fresh or chilled",Red abalone
2014,0,32.978750000000005,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Rough turban
2014,408,32.978750000000005,815.4900000000001,0.6408936435480302,77,"Molluscs live, fresh or chilled",Sea mussels nei
2014,0,15.989375000000003,815.4900000000001,0,77,"Molluscs live, fresh or chilled",Smooth giant clam
2014,43.5,32.97875,1630.98,-0.3409090909090909,77,Other aquatic plants and animals,""
2014,1970.179999999998,32.978750000000005,815.4900000000001,-0.24112934288575683,77,Other aquatic plants and animals,Blacklip pearl oyster
2014,0,32.978750000000005,815.4900000000001,0,77,Other aquatic plants and animals,Coarse seagrape
2014,14.577999999999985,32.978750000000005,815.4900000000001,0.05829401088929109,77,Other aquatic plants and animals,Pearl oyster shells nei
2014,287,0,2,0,81,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2014,59,0,2,0,81,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
2014,6504,0,6,0,81,"Fish live, fresh or chilled for human consumption",Chinook(=Spring=King) salmon
2014,38,0,2,0,81,"Molluscs live, fresh or chilled",Australian mussel
2014,3266,0,2,0,81,"Molluscs live, fresh or chilled",Flat and cupped oysters nei
2014,97438,0,2,0,81,"Molluscs live, fresh or chilled",New Zealand mussel
2014,1509,0,2,0,81,"Molluscs live, fresh or chilled",Pacific cupped oyster
2014,86.85,0,2,0,81,"Molluscs live, fresh or chilled",Rainbow abalone
2014,,-1,,0,87,"Crustaceans, live, fresh or chilled",Brine shrimp
2014,,-1,,-1,87,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2014,,-1,,-1,87,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2014,,-1,,-1,87,"Fish live, fresh or chilled for human consumption",Chinook(=Spring=King) salmon
2014,,-1,,0,87,"Fish live, fresh or chilled for human consumption",Cobia
2014,,-1,,-1,87,"Fish live, fresh or chilled for human consumption",Coho(=Silver) salmon
2014,,-1,,-1,87,"Fish live, fresh or chilled for human consumption",Flatfishes nei
2014,,-1,,0,87,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2014,,-1,,0,87,"Fish live, fresh or chilled for human consumption",Masu(=Cherry) salmon
2014,,-1,,-1,87,"Fish live, fresh or chilled for human consumption",Rainbow trout
2014,,-1,,0,87,"Fish live, fresh or chilled for human consumption",Red drum
2014,,-1,,-1,87,"Fish live, fresh or chilled for human consumption",Turbot
2014,,-1,,-1,87,"Molluscs live, fresh or chilled",Chilean flat oyster
2014,,-1,,-1,87,"Molluscs live, fresh or chilled",Chilean mussel
2014,,-1,,-1,87,"Molluscs live, fresh or chilled",Cholga mussel
2014,,-1,,-1,87,"Molluscs live, fresh or chilled",Choro mussel
2014,,-1,,-1,87,"Molluscs live, fresh or chilled",Japanese abalone
2014,,-1,,-1,87,"Molluscs live, fresh or chilled",Peruvian calico scallop
2014,,-1,,-1,87,"Molluscs live, fresh or chilled",Red abalone
2014,,-1,,0,87,"Molluscs live, fresh or chilled",Scallops nei
2014,,-1,,-1,87,Other aquatic plants and animals,""
2014,,-1,,0,87,Other aquatic plants and animals,Elkhorn sea moss
2014,,-1,,-1,87,Other aquatic plants and animals,Gracilaria seaweeds
2015,0,1.0614525139664805,369,0,21,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
2015,0,1.0614525139664805,369,0,21,"Fish live, fresh or chilled for human consumption",Atlantic cod
2015,25573,1.0614525139664805,1107,0.1543114213923537,21,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2015,19948,1.0614525139664805,369,2.2019261637239165,21,"Fish live, fresh or chilled for human consumption",Salmonids nei
2015,4566,1.0614525139664805,369,0.01965163019205002,21,"Molluscs live, fresh or chilled",American cupped oyster
2015,15300.666666666666,1.0614525139664805,1107,-0.100207786097934,21,"Molluscs live, fresh or chilled",Blue mussel
2015,1142,1.0614525139664805,369,0.24945295404814005,21,"Molluscs live, fresh or chilled",Butter clam
2015,32,1.0614525139664805,738,-0.7310924369747899,21,"Molluscs live, fresh or chilled",Marine molluscs nei
2015,28403,1.0614525139664805,369,0,21,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
2015,813,1.0614525139664805,369,-0.1566390041493776,21,"Molluscs live, fresh or chilled",Sand gaper
2015,7.333333333333333,1.0614525139664805,1107,-0.7380952380952381,21,"Molluscs live, fresh or chilled",Scallops nei
2015,3,1.0614525139664805,369,0,21,"Molluscs live, fresh or chilled",Sea mussels nei
2015,8,0,369,0,21,Other aquatic plants and animals,Brown seaweeds
2015,12.919999999999995,2.8421052631578947,73,1.583999999999999,27,"Crustaceans, live, fresh or chilled",Atlantic ditch shrimp
2015,1.016,2.8421052631578947,73,0.6933333333333335,27,"Crustaceans, live, fresh or chilled",Caramote prawn
2015,0.14999999999999997,2.8421052631578947,73,-0.4464944649446496,27,"Crustaceans, live, fresh or chilled",Common prawn
2015,15.691999999999991,2.8421052631578947,292,0.02871377999213303,27,"Crustaceans, live, fresh or chilled",Kuruma prawn
2015,11.419999999999996,2.8421052631578947,73,-0.24868421052631598,27,"Crustaceans, live, fresh or chilled",Marine crustaceans nei
2015,182.92799999999994,2.8421052631578947,73,0.1987418086500652,27,"Crustaceans, live, fresh or chilled",Palaemonid shrimps nei
2015,0,2.8421052631578947,73,-1,27,"Fish live, fresh or chilled for human consumption",""
2015,2710.936666666666,2.8421052631578947,219,0.14430577442593404,27,"Fish live, fresh or chilled for human consumption",Arctic char
2015,26.193333333333335,2.8421052631578947,219,-0.9536674528301886,27,"Fish live, fresh or chilled for human consumption",Atlantic cod
2015,433.1333333333333,2.8421052631578947,219,-0.017838246409674997,27,"Fish live, fresh or chilled for human consumption",Atlantic halibut
2015,104282.34647058834,2.628654970760234,1241,0.0651803577036663,27,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2015,0,2.8421052631578947,73,0,27,"Fish live, fresh or chilled for human consumption",Atlantic wolffish
2015,1.345,2.8421052631578947,73,1.007462686567164,27,"Fish live, fresh or chilled for human consumption",Big-scale sand smelt
2015,171,2.8421052631578947,73,-0.005813953488372093,27,"Fish live, fresh or chilled for human consumption",Blackspot(=red) seabream
2015,0,2.8421052631578947,73,0,27,"Fish live, fresh or chilled for human consumption",Coho(=Silver) salmon
2015,49.73466666666665,2.8421052631578947,219,0.7781220578946735,27,"Fish live, fresh or chilled for human consumption",Common sole
2015,0,2.8421052631578947,73,-1,27,"Fish live, fresh or chilled for human consumption","Croakers, drums nei"
2015,159.65622222222223,3.9398496240601504,657,31.334034126708584,27,"Fish live, fresh or chilled for human consumption",European eel
2015,,-1,,-1,27,"Fish live, fresh or chilled for human consumption",European flounder
2015,621.9135384615378,2.8421052631578947,949,-0.008864819592242579,27,"Fish live, fresh or chilled for human consumption",European seabass
2015,538,2.8421052631578947,146,-0.20414201183431951,27,"Fish live, fresh or chilled for human consumption",European whitefish
2015,206.34000000000003,2.8421052631578947,73,-0.024397163120567226,27,"Fish live, fresh or chilled for human consumption",Finfishes nei
2015,701.9653333333332,2.8421052631578947,438,-0.09135229722100166,27,"Fish live, fresh or chilled for human consumption",Gilthead seabream
2015,0,2.8421052631578947,73,0,27,"Fish live, fresh or chilled for human consumption",Groundfishes nei
2015,0,2.8421052631578947,73,0,27,"Fish live, fresh or chilled for human consumption",Haddock
2015,0,2.8421052631578947,73,0,27,"Fish live, fresh or chilled for human consumption",Mackerels nei
2015,1.904,0.9210526315789473,73,0.18260869565217377,27,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2015,29.90425000000003,2.8421052631578947,292,2.502078697739784,27,"Fish live, fresh or chilled for human consumption",Meagre
2015,36.12759999999999,2.8421052631578947,365,-0.4845879711133242,27,"Fish live, fresh or chilled for human consumption",Mullets nei
2015,0,2.8421052631578947,73,0,27,"Fish live, fresh or chilled for human consumption",Pollack
2015,7292.567894736836,3.0555555555555554,1387,0.07088611997388616,27,"Fish live, fresh or chilled for human consumption",Rainbow trout
2015,0.42100000000000004,2.8421052631578947,73,1.9034482758620692,27,"Fish live, fresh or chilled for human consumption",Sargo breams nei
2015,60.6,1.744360902255639,365,-0.12895277207392192,27,"Fish live, fresh or chilled for human consumption",Sea trout
2015,1.7699999999999998,2.8421052631578947,73,19.823529411764703,27,"Fish live, fresh or chilled for human consumption",Seabasses nei
2015,290.78919999999994,1.744360902255639,365,-0.127382457403871,27,"Fish live, fresh or chilled for human consumption",Senegalese sole
2015,6.666666666666667,2.8421052631578947,219,0,27,"Fish live, fresh or chilled for human consumption",Soles nei
2015,0.17300000000000001,2.8421052631578947,292,-0.6685823754789272,27,"Fish live, fresh or chilled for human consumption",Spotted seabass
2015,0,2.8421052631578947,73,0,27,"Fish live, fresh or chilled for human consumption",Spotted wolffish
2015,2888.4710000000023,2.293233082706767,438,0.05166042774212386,27,"Fish live, fresh or chilled for human consumption",Turbot
2015,0.084,2.8421052631578947,146,-0.8989169675090253,27,"Fish live, fresh or chilled for human consumption",White seabream
2015,30,0,73,0,27,"Fish live, fresh or chilled for human consumption",Yellowtail amberjack
2015,,-1,,0,27,"Molluscs live, fresh or chilled",Abalones nei
2015,0,2.8421052631578947,73,0,27,"Molluscs live, fresh or chilled",Banded carpet shell
2015,17307.175454545446,2.8421052631578947,803,0.01658721030198685,27,"Molluscs live, fresh or chilled",Blue mussel
2015,292.39999999999986,1.5614035087719298,146,1.118840579710144,27,"Molluscs live, fresh or chilled","Clams, etc. nei"
2015,0.28000000000000014,2.8421052631578947,73,-0.09677419354838665,27,"Molluscs live, fresh or chilled",Common cuttlefish
2015,602.9944545454553,2.8421052631578947,803,1.4382201601086926,27,"Molluscs live, fresh or chilled",Common edible cockle
2015,78.95479999999998,2.8421052631578947,365,1.802200454287336,27,"Molluscs live, fresh or chilled",Corrugated venus
2015,466.6666666666667,2.8421052631578947,438,-0.029462738301559713,27,"Molluscs live, fresh or chilled",Cupped oysters nei
2015,0,2.8421052631578947,73,0,27,"Molluscs live, fresh or chilled",Donax clams
2015,272.5873846153845,2.5676691729323307,949,-0.29879564091483046,27,"Molluscs live, fresh or chilled",European flat oyster
2015,459.23999999999984,2.8421052631578947,73,-0.1938915218536075,27,"Molluscs live, fresh or chilled",Flat and cupped oysters nei
2015,0.8870000000000003,2.8421052631578947,73,0.08567931456548397,27,"Molluscs live, fresh or chilled",Golden carpet shell
2015,15.481999999999996,2.8421052631578947,365,0.6603749302904203,27,"Molluscs live, fresh or chilled",Great Atlantic scallop
2015,358.4007142857146,1.9883040935672514,511,0.1415037231050107,27,"Molluscs live, fresh or chilled",Grooved carpet shell
2015,0,2.8421052631578947,73,0,27,"Molluscs live, fresh or chilled",Japanese abalone
2015,346.5833333333339,2.8421052631578947,657,-0.11699088724970676,27,"Molluscs live, fresh or chilled",Japanese carpet shell
2015,0,2.8421052631578947,219,-1,27,"Molluscs live, fresh or chilled",Marine molluscs nei
2015,884.9000000000003,2.8421052631578947,146,0.06884889479405781,27,"Molluscs live, fresh or chilled",Mediterranean mussel
2015,1.8900000000000003,2.8421052631578947,73,-0.82,27,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
2015,0.37800000000000006,2.8421052631578947,146,-0.5733634311512416,27,"Molluscs live, fresh or chilled",Octopuses nei
2015,10357.936000000005,2.8421052631578947,949,-0.10958044695510244,27,"Molluscs live, fresh or chilled",Pacific cupped oyster
2015,2.1090000000000004,2.8421052631578947,146,-0.3775088547815819,27,"Molluscs live, fresh or chilled",Queen scallop
2015,82924.26462500005,2.8421052631578947,584,0.02262831388021664,27,"Molluscs live, fresh or chilled",Sea mussels nei
2015,4.813000000000001,2.8421052631578947,146,1.346660165772794,27,"Molluscs live, fresh or chilled",Solen razor clams nei
2015,0,2.8421052631578947,73,0,27,"Molluscs live, fresh or chilled",Striped venus
2015,6,2.8421052631578947,73,0,27,"Molluscs live, fresh or chilled",Tuberculate abalone
2015,0,2.8421052631578947,146,-1,27,"Molluscs live, fresh or chilled",Variegated scallop
2015,34.855000000000004,2.8421052631578947,219,0.00246385703877005,27,"Other aquatic invertebrates, live, fresh or chilled",Aquatic invertebrates nei
2015,24.666666666666668,10.526315789473685,219,0,27,Other aquatic plants and animals,Babberlocks
2015,66.68666666666665,1.305263157894737,219,0.11144444444444422,27,Other aquatic plants and animals,Brown seaweeds
2015,1.5300000000000002,2.8421052631578947,73,-0.5096153846153846,27,Other aquatic plants and animals,Green seaweeds
2015,0.38999999999999996,2.8421052631578947,73,-0.02500000000000016,27,Other aquatic plants and animals,Red seaweeds
2015,16.87825,6.684210526315789,292,20.0978125,27,Other aquatic plants and animals,Sea belt
2015,1.3290000000000002,2.8421052631578947,73,-0.09159261790840731,27,Other aquatic plants and animals,Seaweeds nei
2015,4.414999999999998,-0.6470588235294118,1506,-0.4712574850299403,31,"Crustaceans, live, fresh or chilled",Caribbean spiny lobster
2015,0,-0.8235294117647058,753,0,31,"Crustaceans, live, fresh or chilled",Marine crabs nei
2015,,-1,,0,31,"Crustaceans, live, fresh or chilled",Northern white shrimp
2015,69.40000000000005,-0.8235294117647058,753,-0.5052081476675623,31,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2015,0,-0.8235294117647058,753,0,31,"Crustaceans, live, fresh or chilled",Southern white shrimp
2015,0,-0.8235294117647058,753,0,31,"Crustaceans, live, fresh or chilled",Tropical spiny lobsters nei
2015,3349.516000000001,-0.8235294117647058,7530,-0.3028807050288917,31,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2015,400,-0.8941176470588236,2259,0.24300807955251705,31,"Fish live, fresh or chilled for human consumption",Cobia
2015,0,-0.8235294117647058,753,0,31,"Fish live, fresh or chilled for human consumption",European seabass
2015,26.509999999999994,-0.8235294117647058,753,-0.3743362205281916,31,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
2015,375,-0.8235294117647058,1506,0.15384615384615385,31,"Fish live, fresh or chilled for human consumption",Florida pompano
2015,19.84000000000001,-0.8235294117647058,753,-0.5291772467310565,31,"Fish live, fresh or chilled for human consumption",Lebranche mullet
2015,,-1,,0,31,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2015,413.1424999999999,-0.8235294117647058,3012,-0.06792442188381291,31,"Fish live, fresh or chilled for human consumption",Red drum
2015,0.8500000000000008,-0.8235294117647058,1506,7.836868409118751e-16,31,"Fish live, fresh or chilled for human consumption",Tilapias nei
2015,3.7599999999999985,-0.8235294117647058,753,-0.13978494623655957,31,"Fish live, fresh or chilled for human consumption",Whitemouth croaker
2015,46848.5,-0.8235294117647058,1506,0,31,"Molluscs live, fresh or chilled",American cupped oyster
2015,524,-0.8235294117647058,1506,0.03968253968253968,31,"Molluscs live, fresh or chilled","Clams, etc. nei"
2015,1391.11,-0.8235294117647058,1506,-0.8310845433329206,31,"Molluscs live, fresh or chilled",Cortez oyster
2015,25.859999999999985,-0.8235294117647058,753,0.723999999999999,31,"Molluscs live, fresh or chilled",Gastropods nei
2015,490,-0.8235294117647058,1506,-0.11679884643114628,31,"Molluscs live, fresh or chilled",Mangrove cupped oyster
2015,0.5,-0.8235294117647058,753,0,31,"Molluscs live, fresh or chilled",Queen conch
2015,1.4099999999999984,-0.8235294117647058,753,0.13709677419354688,31,"Molluscs live, fresh or chilled",South American rock mussel
2015,0,-0.8235294117647058,753,0,31,"Molluscs live, fresh or chilled",Stromboid conchs nei
2015,1.720000000000003,-0.7794117647058824,3765,-0.7180327868852455,31,Other aquatic plants and animals,Eucheuma seaweeds nei
2015,,-1,,0,31,Other aquatic plants and animals,Gracilaria seaweeds
2015,1,0,1506,0,31,Other aquatic plants and animals,Seaweeds nei
2015,10,-0.9469575200918484,231,0,34,"Crustaceans, live, fresh or chilled",Giant tiger prawn
2015,0.4499999999999995,-0.9469575200918484,462,0,34,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2015,,-1,,-1,34,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
2015,239,-0.9469575200918484,231,-0.0946969696969697,34,"Fish live, fresh or chilled for human consumption",Blackchin tilapia
2015,5300,-0.9469575200918484,924,0.10966064274475636,34,"Fish live, fresh or chilled for human consumption",European seabass
2015,2470,-0.9469575200918484,693,-0.05825116860735562,34,"Fish live, fresh or chilled for human consumption",Gilthead seabream
2015,,-1,,0,34,"Fish live, fresh or chilled for human consumption",Nile tilapia
2015,,-1,,-1,34,"Fish live, fresh or chilled for human consumption",Senegalese sole
2015,15.5,-0.9469575200918484,231,0.10714285714285714,34,"Molluscs live, fresh or chilled",Blue mussel
2015,90.5,-0.9469575200918484,462,0.022598870056497175,34,"Molluscs live, fresh or chilled",Gasar cupped oyster
2015,0,-0.9469575200918484,462,0,34,"Molluscs live, fresh or chilled",Octopuses nei
2015,281.5,-0.9469575200918484,462,0.493368700265252,34,"Molluscs live, fresh or chilled",Pacific cupped oyster
2015,9.934,-0.9591836734693877,2,2.2379400260756186,37,"Crustaceans, live, fresh or chilled",Atlantic ditch shrimp
2015,0,0,2,0,37,"Crustaceans, live, fresh or chilled",Caramote prawn
2015,0,-0.9591836734693877,2,0,37,"Crustaceans, live, fresh or chilled",Giant tiger prawn
2015,3.22,-0.9591836734693877,2,3.953846153846154,37,"Crustaceans, live, fresh or chilled",Green crab
2015,0,-0.9591836734693877,2,0,37,"Crustaceans, live, fresh or chilled",Green tiger prawn
