Average Microplastic,Year,zone,Average of Merge1.Production,MP_Change,Yield_change,Average of distance,CPC_Group_En,Name_En
2.219999999999999,2015,31,1.409999999999999,-0.8472967395790337,0.13709677419354763,4.884479579656781,"Molluscs live, fresh or chilled",South American rock mussel
2.219999999999999,2015,31,0,-0.8472967395790337,0,4.884479579656785,"Molluscs live, fresh or chilled",Stromboid conchs nei
11.099999999999994,2015,31,1.7199999999999978,-0.8091209244737921,-0.7180327868852462,4.88447957965679,Other aquatic plants and animals,Eucheuma seaweeds nei
,2015,31,,-1,0,,Other aquatic plants and animals,Gracilaria seaweeds
4.439999999999998,2015,31,1,0,0,4.884479579656789,Other aquatic plants and animals,Seaweeds nei
0.7670000000000003,2015,34,10,-0.9510185835621687,0,3.3204320752666807,"Crustaceans, live, fresh or chilled",Giant tiger prawn
1.533999999999991,2015,34,0.4500000000000018,-0.951018583562169,0,3.320432075266685,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
,2015,34,,-1,-1,,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
0.7670000000000003,2015,34,239,-0.9510185835621687,-0.0946969696969697,3.3204320752666807,"Fish live, fresh or chilled for human consumption",Blackchin tilapia
3.068000000000002,2015,34,5300,-0.9510185835621688,0.10966064274475615,3.320432075266678,"Fish live, fresh or chilled for human consumption",European seabass
2.3009999999999784,2015,34,2470,-0.9510185835621693,-0.05825116860735562,3.320432075266684,"Fish live, fresh or chilled for human consumption",Gilthead seabream
,2015,34,,-1,0,,"Fish live, fresh or chilled for human consumption",Nile tilapia
,2015,34,,-1,-1,,"Fish live, fresh or chilled for human consumption",Senegalese sole
0.7670000000000003,2015,34,15.5,-0.9510185835621687,0.10714285714285714,3.3204320752666807,"Molluscs live, fresh or chilled",Blue mussel
1.533999999999991,2015,34,90.5,-0.951018583562169,0.022598870056497175,3.320432075266685,"Molluscs live, fresh or chilled",Gasar cupped oyster
1.534000000000001,2015,34,0,-0.9510185835621686,0,3.3204320752666803,"Molluscs live, fresh or chilled",Octopuses nei
1.533999999999991,2015,34,281.5,-0.951018583562169,0.493368700265252,3.320432075266685,"Molluscs live, fresh or chilled",Pacific cupped oyster
0.002,2015,37,9.934,-0.9661016949152542,2.2379400260756186,7.837644940518017,"Crustaceans, live, fresh or chilled",Atlantic ditch shrimp
0.002,2015,37,0,0,0,7.837644940518017,"Crustaceans, live, fresh or chilled",Caramote prawn
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Crustaceans, live, fresh or chilled",Giant tiger prawn
0.002,2015,37,3.22,-0.9661016949152542,3.953846153846154,7.837644940518017,"Crustaceans, live, fresh or chilled",Green crab
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Crustaceans, live, fresh or chilled",Green tiger prawn
0.002,2015,37,18.86,-0.9661016949152542,-0.19504908237302618,7.837644940518017,"Crustaceans, live, fresh or chilled",Indian white prawn
0.006,2015,37,1.8666666666666665,-0.9745762711864406,0.13821138211382078,7.837644940518017,"Crustaceans, live, fresh or chilled",Kuruma prawn
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Crustaceans, live, fresh or chilled",Marine crustaceans nei
0.002,2015,37,50.3,0,0,7.837644940518017,"Crustaceans, live, fresh or chilled",Mediterranean shore crab
,2015,37,,-1,0,,"Crustaceans, live, fresh or chilled",Natantian decapods nei
0.004,2015,37,8.5,-0.9661016949152542,-0.9976503109882515,7.837644940518017,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
0.004,2015,37,2,-0.9661016949152542,0.5748031496062994,7.837644940518017,"Crustaceans, live, fresh or chilled",Red swamp crawfish
0.006,2015,37,3.3333333333333335,-0.9661016949152542,0,7.837644940518017,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
0.016,2015,37,723,-0.9661016949152542,0.3893826567379294,7.837644940518017,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
0.002,2015,37,40,-0.9661016949152542,-0.3333333333333333,7.837644940518017,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
0.004,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Common carp
0.006,2015,37,45.37833333333333,-0.9661016949152542,0.1311027285719034,7.837644940518017,"Fish live, fresh or chilled for human consumption",Common dentex
0.002,2015,37,0,-0.9661016949152542,-1,7.837644940518017,"Fish live, fresh or chilled for human consumption",Common pandora
0.012,2015,37,1.4666666666666668,-0.9661016949152542,-0.15789473684210512,7.837644940518017,"Fish live, fresh or chilled for human consumption",Common sole
0.016,2015,37,20.275,-0.9661016949152542,0.07133421400264169,7.837644940518017,"Fish live, fresh or chilled for human consumption",European eel
,2015,37,,-1,0,,"Fish live, fresh or chilled for human consumption",European flounder
0.056000000000000036,2015,37,7856.642428571429,-0.9661016949152542,0.08028469279043167,7.837644940518012,"Fish live, fresh or chilled for human consumption",European seabass
0.002,2015,37,0,-0.983050847457627,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Flatfishes nei
0.024000000000000007,2015,37,175.75,-0.9491525423728814,-0.2579065152218892,7.837644940518017,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
0.06000000000000004,2015,37,8118.926266666666,-0.9661016949152542,0.008413182673812268,7.837644940518012,"Fish live, fresh or chilled for human consumption",Gilthead seabream
,2015,37,,-1,-1,,"Fish live, fresh or chilled for human consumption",Gobies nei
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Greater amberjack
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Marbled spinefoot
0.018000000000000002,2015,37,163.77777777777777,-0.9694915254237289,0.5542375115328851,7.837644940518016,"Fish live, fresh or chilled for human consumption",Marine fishes nei
0.02800000000000001,2015,37,1191.4381428571428,-0.9661016949152542,0.1943959791855971,7.837644940518017,"Fish live, fresh or chilled for human consumption",Meagre
0.012,2015,37,38348.333333333336,-0.9745762711864406,0.6548823100802014,7.837644940518017,"Fish live, fresh or chilled for human consumption",Mullets nei
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Nile tilapia
,2015,37,,-1,-1,,"Fish live, fresh or chilled for human consumption",Pargo breams nei
0.002,2015,37,90,-0.9661016949152542,0.2,7.837644940518017,"Fish live, fresh or chilled for human consumption",Pink dentex
0.004,2015,37,15,-0.9661016949152542,0.025290498974709696,7.837644940518017,"Fish live, fresh or chilled for human consumption","Porgies, seabreams nei"
0.004,2015,37,6187,-0.9830508474576272,1.564677055674467,7.837644940518017,"Fish live, fresh or chilled for human consumption",Rainbow trout
0.002,2015,37,350,-0.9661016949152542,-0.11838790931989925,7.837644940518017,"Fish live, fresh or chilled for human consumption",Red drum
0.004,2015,37,462.3,-0.9661016949152542,0.1312859415147436,7.837644940518017,"Fish live, fresh or chilled for human consumption",Red porgy
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Sabaki tilapia
,2015,37,,-1,-1,,"Fish live, fresh or chilled for human consumption",Sciaenas nei
0.004,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Sea trout
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Seabasses nei
0.008,2015,37,68.85,-0.9661016949152542,-0.5021691973969631,7.837644940518017,"Fish live, fresh or chilled for human consumption",Sharpsnout seabream
0.006,2015,37,193.86666666666667,-0.9661016949152542,0.06539659278256094,7.837644940518017,"Fish live, fresh or chilled for human consumption",Shi drum
,2015,37,,-1,-1,,"Fish live, fresh or chilled for human consumption",Silversides(=Sand smelts) nei
0.002,2015,37,900,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",So-iuy mullet
0.004,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Soles nei
0.006,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption","Striped bass, hybrid"
0.004,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Fish live, fresh or chilled for human consumption",Sturgeons nei
0.004,2015,37,685,-0.9661016949152542,-0.14160401002506265,7.837644940518017,"Fish live, fresh or chilled for human consumption",Trouts nei
0.012,2015,37,4.522166666666666,-0.9661016949152542,0.6869559810992288,7.837644940518017,"Fish live, fresh or chilled for human consumption",Turbot
0.006,2015,37,1.5999999999999999,-0.9830508474576272,-0.5757843570481661,7.837644940518017,"Fish live, fresh or chilled for human consumption",White seabream
0.004,2015,37,406.8,-0.9661016949152542,-0.0748237434614507,7.837644940518017,"Molluscs live, fresh or chilled",Blue mussel
0.006,2015,37,25.2,-0.9661016949152542,0.6578947368421049,7.837644940518017,"Molluscs live, fresh or chilled","Clams, etc. nei"
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Molluscs live, fresh or chilled",Common cuttlefish
0.016,2015,37,4.497,-0.9661016949152542,0.7711697518708145,7.837644940518017,"Molluscs live, fresh or chilled",Common edible cockle
0.004,2015,37,30,-0.9661016949152542,-0.4230769230769231,7.837644940518017,"Molluscs live, fresh or chilled",Cupped oysters nei
0.016,2015,37,10.759875000000001,-0.9698681732580038,-0.3802272334542941,7.837644940518017,"Molluscs live, fresh or chilled",European flat oyster
,2015,37,,-1,-1,,"Molluscs live, fresh or chilled",Gastropods nei
0.002,2015,37,0.016,-0.9661016949152542,-0.6,7.837644940518017,"Molluscs live, fresh or chilled",Great Mediterranean scallop
0.008,2015,37,760.4940000000001,-0.9864406779661017,1.4441928989609931,7.837644940518017,"Molluscs live, fresh or chilled",Grooved carpet shell
0.012,2015,37,5617.4238333333315,-0.9661016949152542,0.0005212101943827596,7.837644940518017,"Molluscs live, fresh or chilled",Japanese carpet shell
0.008,2015,37,1,-0.9728813559322034,-0.7807017543859649,7.837644940518017,"Molluscs live, fresh or chilled",Marine molluscs nei
0.03600000000000002,2015,37,5915.539277777778,-0.9661016949152542,-0.01114168158215745,7.837644940518016,"Molluscs live, fresh or chilled",Mediterranean mussel
0.002,2015,37,0,-0.9661016949152542,0,7.837644940518017,"Molluscs live, fresh or chilled",Octopuses nei
0.016,2015,37,1141.7311249999998,-0.9698681732580038,0.040549164767201176,7.837644940518017,"Molluscs live, fresh or chilled",Pacific cupped oyster
0.002,2015,37,12.886,-0.9661016949152542,0.044669639237940685,7.837644940518017,"Molluscs live, fresh or chilled",Pod razor shell
0.018000000000000002,2015,37,2469.203333333333,-0.9661016949152542,0.3842152657756625,7.837644940518016,"Molluscs live, fresh or chilled",Sea mussels nei
0.004,2015,37,0.42,-0.9661016949152542,-0.16000000000000003,7.837644940518017,"Molluscs live, fresh or chilled",Variegated scallop
0.002,2015,37,0.346,-0.9661016949152542,0.08124999999999989,7.837644940518017,"Molluscs live, fresh or chilled",Warty venus
,2015,41,,-1,0,,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
0.15600000000000003,2015,41,70521.24500000001,1.3283582089552246,0.08448251029094549,15.281453608566673,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
0.15600000000000003,2015,41,0,1.3283582089552242,0,15.281453608566673,"Fish live, fresh or chilled for human consumption",Longrayed whiptail
0.15600000000000003,2015,41,25,1.3283582089552246,24,15.281453608566673,"Fish live, fresh or chilled for human consumption",Rainbow trout
0.31200000000000006,2015,41,3,1.3283582089552233,0.6304347826086956,15.281453608566673,"Molluscs live, fresh or chilled",Blue mussel
0.15600000000000003,2015,41,4,1.3283582089552242,0,15.281453608566673,"Molluscs live, fresh or chilled",Cholga mussel
0.15600000000000003,2015,41,2400,1.3283582089552246,-0.04,15.281453608566673,"Molluscs live, fresh or chilled",Cupped oysters nei
0.31200000000000006,2015,41,4.5,1.3283582089552233,0.3235294117647063,15.281453608566673,"Molluscs live, fresh or chilled",Pacific cupped oyster
0.15600000000000003,2015,41,6,1.3283582089552246,1.5862068965517244,15.281453608566673,"Molluscs live, fresh or chilled",River Plata mussel
0.15600000000000003,2015,41,18663.695000000003,1.3283582089552246,-0.04693318011025683,15.281453608566673,"Molluscs live, fresh or chilled",South American rock mussel
0.15600000000000003,2015,41,700,1.3283582089552246,0,15.281453608566673,Other aquatic plants and animals,Elkhorn sea moss
0.15600000000000003,2015,41,30,1.3283582089552246,0,15.281453608566673,Other aquatic plants and animals,Gracilaria seaweeds
,2015,47,,-1,-1,,"Fish live, fresh or chilled for human consumption",Japanese meagre
,2015,47,,-1,-1,,"Molluscs live, fresh or chilled",Blue mussel
,2015,47,,-1,-1,,"Molluscs live, fresh or chilled",European flat oyster
,2015,47,,-1,-1,,"Molluscs live, fresh or chilled",Mediterranean mussel
,2015,47,,-1,-1,,"Molluscs live, fresh or chilled",Pacific cupped oyster
,2015,47,,-1,-1,,"Molluscs live, fresh or chilled",Perlemoen abalone
,2015,47,,-1,-1,,Other aquatic plants and animals,Gracilaria seaweeds
,2015,47,,-1,-1,,Other aquatic plants and animals,Sea lettuces nei
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"",Green turtle
4.403999999999905,2015,51,923.75,0,0,31.355773646366902,"Crustaceans, live, fresh or chilled",Giant tiger prawn
3.302999999999932,2015,51,173.33333333333334,0,0,31.35577364636701,"Crustaceans, live, fresh or chilled",Indian white prawn
3.3029999999998982,2015,51,2.0666666666666766,0,0,31.355773646367034,"Crustaceans, live, fresh or chilled",Indo-Pacific swamp crab
2.2019999999999755,2015,51,59.5,0,0,31.355773646367098,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2.2019999999999764,2015,51,17545,0,0,31.355773646366966,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
3.3029999999999387,2015,51,1296,0,0,31.355773646366906,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"Fish live, fresh or chilled for human consumption",Cobia
1.1010000000000006,2015,51,183,0,0,31.35577364636705,"Fish live, fresh or chilled for human consumption",European seabass
1.1010000000000006,2015,51,47,0,0,31.35577364636705,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
3.3029999999998982,2015,51,1110.6666666666667,0,0,31.355773646367034,"Fish live, fresh or chilled for human consumption",Gilthead seabream
1.1010000000000006,2015,51,1,0,0,31.35577364636705,"Fish live, fresh or chilled for human consumption",Goldlined seabream
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"Fish live, fresh or chilled for human consumption",Greater amberjack
1.1010000000000006,2015,51,108,0,0,31.35577364636705,"Fish live, fresh or chilled for human consumption",Groupers nei
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"Fish live, fresh or chilled for human consumption",Japanese meagre
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"Fish live, fresh or chilled for human consumption",Malabar blood snapper
3.302999999999932,2015,51,822.3333333333334,0,0,31.35577364636701,"Fish live, fresh or chilled for human consumption",Marine fishes nei
3.3029999999998982,2015,51,78.64633333333296,0,0,31.355773646367034,"Fish live, fresh or chilled for human consumption",Milkfish
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"Fish live, fresh or chilled for human consumption",Nile tilapia
3.3029999999999733,2015,51,0,0,0,31.355773646366977,"Fish live, fresh or chilled for human consumption",Orange-spotted grouper
1.1010000000000006,2015,51,5,0,0,31.35577364636705,"Fish live, fresh or chilled for human consumption",Pargo breams nei
2.2019999999999764,2015,51,327,0,0,31.355773646366966,"Fish live, fresh or chilled for human consumption",Red drum
1.1010000000000006,2015,51,286,0,0,31.35577364636705,"Fish live, fresh or chilled for human consumption",Sabaki tilapia
2.2019999999999755,2015,51,0.5,0,0,31.355773646367098,"Fish live, fresh or chilled for human consumption",Sobaity seabream
2.2019999999999764,2015,51,20.300000000000107,0,0,31.355773646366966,"Fish live, fresh or chilled for human consumption",Spinefeet(=Rabbitfishes) nei
3.3029999999999733,2015,51,0,0,0,31.355773646366945,"Fish live, fresh or chilled for human consumption",Tilapias nei
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"Fish live, fresh or chilled for human consumption",White-spotted spinefoot
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"Fish live, fresh or chilled for human consumption",Yellowfin seabream
1.1010000000000006,2015,51,8700,0,0,31.35577364636705,"Molluscs live, fresh or chilled",Green mussel
1.1010000000000006,2015,51,3,0,0,31.35577364636705,"Molluscs live, fresh or chilled",Hooded oyster
1.1010000000000006,2015,51,3900,0,0,31.35577364636705,"Molluscs live, fresh or chilled",Indian backwater oyster
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"Molluscs live, fresh or chilled",Pacific cupped oyster
1.1010000000000006,2015,51,25,0,0,31.35577364636705,"Other aquatic invertebrates, live, fresh or chilled",Sandfish
1.1010000000000009,2015,51,0,0,0,31.355773646367073,"Other aquatic invertebrates, live, fresh or chilled",Sea cucumbers nei
1.1010000000000006,2015,51,0.10000000000000037,0,0,31.35577364636705,Other aquatic plants and animals,Blacklip pearl oyster
1.1010000000000006,2015,51,5840,0,0,31.35577364636705,Other aquatic plants and animals,Elkhorn sea moss
2.2019999999999764,2015,51,11063.5,0,0,31.355773646366966,Other aquatic plants and animals,Eucheuma seaweeds nei
2.2019999999999764,2015,51,83525,0,0,31.355773646366966,Other aquatic plants and animals,Spiny eucheuma
0.04000000000000001,2015,57,29234.70875,0,0,6.4750733410367936,"Crustaceans, live, fresh or chilled",Giant tiger prawn
0.01,2015,57,1840,0,0,6.475073341036796,"Crustaceans, live, fresh or chilled",Indian white prawn
0.015000000000000001,2015,57,14.100000000000001,0,0,6.475073341036795,"Crustaceans, live, fresh or chilled",Indo-Pacific swamp crab
0.01,2015,57,4417.743,0,0,6.475073341036796,"Crustaceans, live, fresh or chilled",Orange mud crab
0.01,2015,57,2188,0,0,6.475073341036796,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
0.005,2015,57,3063,0,0,6.475073341036796,"Crustaceans, live, fresh or chilled",Speckled shrimp
0.005,2015,57,0,0,0,6.475073341036794,"Crustaceans, live, fresh or chilled",Tropical spiny lobsters nei
0.02500000000000001,2015,57,110517.492,0,0,6.4750733410367936,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
0.005,2015,57,48330.56,0,0,6.475073341036796,"Fish live, fresh or chilled for human consumption",Atlantic salmon
0.07000000000000002,2015,57,5976.208571428572,0,0,6.475073341036794,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
0.005,2015,57,0,0,0,6.475073341036794,"Fish live, fresh or chilled for human consumption",Finfishes nei
0.02500000000000001,2015,57,2893.684,0,0,6.4750733410367936,"Fish live, fresh or chilled for human consumption",Groupers nei
0.01,2015,57,2099.31,0,0,6.475073341036796,"Fish live, fresh or chilled for human consumption","Jacks, crevalles nei"
0.01,2015,57,7000.13,0,0,6.475073341036796,"Fish live, fresh or chilled for human consumption",John's snapper
0.01,2015,57,9411.93,0,0,6.475073341036796,"Fish live, fresh or chilled for human consumption",Mangrove red snapper
0.02500000000000001,2015,57,35836.376000000004,0,0,6.4750733410367936,"Fish live, fresh or chilled for human consumption",Marine fishes nei
0.01,2015,57,3.65,0,0,6.475073341036796,"Fish live, fresh or chilled for human consumption",Milkfish
0.005,2015,57,81.07,0,0,6.475073341036796,"Fish live, fresh or chilled for human consumption",Snappers nei
0.005,2015,57,8418,0,0,6.475073341036796,"Fish live, fresh or chilled for human consumption",Southern bluefin tuna
0.005,2015,57,849.89,0,0,6.475073341036796,"Molluscs live, fresh or chilled",Abalones nei
0.005,2015,57,3678.32,0,0,6.475073341036796,"Molluscs live, fresh or chilled",Australian mussel
0.020000000000000004,2015,57,7915.645000000001,0,0,6.475073341036794,"Molluscs live, fresh or chilled",Blood cockle
0.020000000000000004,2015,57,1427.5749999999998,0,0,6.475073341036794,"Molluscs live, fresh or chilled",Cupped oysters nei
0.005,2015,57,3891,0,0,6.475073341036796,"Molluscs live, fresh or chilled",Flat and cupped oysters nei
0.020000000000000004,2015,57,392.15000000000003,0,0,6.475073341036794,"Molluscs live, fresh or chilled",Green mussel
0.005,2015,57,3365.68,0,0,6.475073341036796,"Molluscs live, fresh or chilled",Pacific cupped oyster
0.005,2015,57,2.9500000000000006,0,0,6.475073341036796,"Other aquatic invertebrates, live, fresh or chilled",Sandfish
0.01,2015,57,3542,0,0,6.475073341036796,Other aquatic plants and animals,Elkhorn sea moss
0.005,2015,57,1500,0,0,6.475073341036796,Other aquatic plants and animals,Eucheuma seaweeds nei
0.005,2015,57,3000,0,0,6.475073341036796,Other aquatic plants and animals,Red seaweeds
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Blue swimming crab
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Fleshy prawn
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Giant tiger prawn
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Greasyback shrimp
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Green mud crab
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Indo-Pacific swamp crab
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Kuruma prawn
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Marine crabs nei
,2015,61,,-1,0,,"Crustaceans, live, fresh or chilled",Marine crustaceans nei
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Natantian decapods nei
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Portunus swimcrabs nei
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Redtail prawn
,2015,61,,-1,-1,,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Amberjacks nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Areolate grouper
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Atlantic salmon
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Bastard halibut
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Blackhead seabream
,2015,61,,-1,0,,"Fish live, fresh or chilled for human consumption",Chum(=Keta=Dog) salmon
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Cobia
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Coho(=Silver) salmon
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Convict grouper
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Dotted gizzard shad
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption","Filefishes, leatherjackets nei"
,2015,61,,-1,0,,"Fish live, fresh or chilled for human consumption",Flatfishes nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Fourfinger threadfin
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Goldlined seabream
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Great blue spotted mudskipper
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Groupers nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Jack and horse mackerels nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Japanese amberjack
,2015,61,,-1,0,,"Fish live, fresh or chilled for human consumption",Japanese eel
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Japanese jack mackerel
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Japanese seabass
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Japanese seabream
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Korean rockfish
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Large yellow croaker
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Largemouth black bass
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Lefteye flounders nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Mangrove red snapper
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Marine fishes nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Mi-iuy (brown) croaker
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Milkfish
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Mullets nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Orange-spotted grouper
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Pacific bluefin tuna
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Pacific chub mackerel
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Pompano
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption","Porgies, seabreams nei"
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Red drum
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Righteye flounders nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Russell's snapper
,2015,61,,-1,0,,"Fish live, fresh or chilled for human consumption",Salmonoids nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption","Scorpionfishes, redfishes nei"
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Silver seabream
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Snappers nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption","Snappers, jobfishes nei"
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Snubnose pompano
,2015,61,,-1,0,,"Fish live, fresh or chilled for human consumption",Sockeye(=Red) salmon
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Striped bass
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Tiger pufferfish
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Tilapias nei
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",Turbot
,2015,61,,-1,0,,"Fish live, fresh or chilled for human consumption",Two-spot red snapper
,2015,61,,-1,-1,,"Fish live, fresh or chilled for human consumption",White trevally
,2015,61,,-1,0,,"Fish live, fresh or chilled for human consumption",Yellowback seabream
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Abalones nei
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Blood cockle
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled","Clams, etc. nei"
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Constricted tagelus
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Cupped oysters nei
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Diphos sanguin
,2015,61,,-1,0,,"Molluscs live, fresh or chilled",Globose clam
,2015,61,,-1,0,,"Molluscs live, fresh or chilled",Horned turban
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Inflated ark
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Japanese carpet shell
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Japanese hard clam
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Korean mussel
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Marine molluscs nei
,2015,61,,-1,0,,"Molluscs live, fresh or chilled","Octopuses, etc. nei"
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Oriental cyclina
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Pacific cupped oyster
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Pen shells nei
,2015,61,,-1,-1,,"Molluscs live, fresh or chilled",Scallops nei
